Location,Year,Month,average_monthly_rainfall,State
Witchcliffe,2013,May,8.180645161290322,Western Australia
Witchcliffe,2013,November,1.106666666666667,Western Australia
Witchcliffe,2013,October,1.6580645161290324,Western Australia
Witchcliffe,2013,September,9.765217391304347,Western Australia
Witchcliffe,2014,April,0.7533333333333333,Western Australia
Witchcliffe,2014,August,5.180645161290323,Western Australia
Witchcliffe,2014,December,0.0774193548387097,Western Australia
Witchcliffe,2014,February,0.11428571428571427,Western Australia
Witchcliffe,2014,January,0.1161290322580645,Western Australia
Witchcliffe,2014,July,8.135483870967743,Western Australia
Witchcliffe,2014,June,6.800000000000001,Western Australia
Witchcliffe,2014,March,1.0774193548387092,Western Australia
Witchcliffe,2014,May,5.032258064516129,Western Australia
Witchcliffe,2014,November,1.6642857142857141,Western Australia
Witchcliffe,2014,October,1.135483870967742,Western Australia
Witchcliffe,2014,September,2.6782608695652175,Western Australia
Witchcliffe,2015,April,3.9733333333333336,Western Australia
Witchcliffe,2015,August,4.15483870967742,Western Australia
Witchcliffe,2015,December,0.4387096774193548,Western Australia
Witchcliffe,2015,February,0.44999999999999996,Western Australia
Witchcliffe,2015,January,0.006666666666666671,Western Australia
Witchcliffe,2015,July,4.709677419354839,Western Australia
Witchcliffe,2015,June,3.4551724137931035,Western Australia
Witchcliffe,2015,March,1.3548387096774193,Western Australia
Witchcliffe,2015,May,4.296774193548387,Western Australia
Witchcliffe,2015,November,0.3428571428571428,Western Australia
Witchcliffe,2015,October,1.696774193548387,Western Australia
Witchcliffe,2015,September,2.8000000000000003,Western Australia
Witchcliffe,2016,April,1.6758620689655173,Western Australia
Witchcliffe,2016,August,7.348387096774194,Western Australia
Witchcliffe,2016,December,0.8322580645161292,Western Australia
Witchcliffe,2016,February,0.3241379310344828,Western Australia
Witchcliffe,2016,January,0.7785714285714286,Western Australia
Witchcliffe,2016,July,7.806451612903226,Western Australia
Witchcliffe,2016,June,7.386206896551724,Western Australia
Witchcliffe,2016,March,0.5333333333333334,Western Australia
Witchcliffe,2016,May,6.238709677419355,Western Australia
Witchcliffe,2016,November,0.5499999999999999,Western Australia
Witchcliffe,2016,October,2.8533333333333335,Western Australia
Witchcliffe,2016,September,4.213793103448276,Western Australia
Witchcliffe,2017,April,0.24000000000000002,Western Australia
Witchcliffe,2017,February,0.75,Western Australia
Witchcliffe,2017,January,0.1483870967741935,Western Australia
Witchcliffe,2017,June,3.7600000000000002,Western Australia
Witchcliffe,2017,March,2.8967741935483873,Western Australia
Witchcliffe,2017,May,3.7161290322580647,Western Australia
Wollongong,2008,December,3.342857142857143,New South Wales
Wollongong,2009,April,5.406666666666667,New South Wales
Wollongong,2009,August,0.15483870967741936,New South Wales
Wollongong,2009,December,2.5333333333333337,New South Wales
Wollongong,2009,February,4.085714285714285,New South Wales
Wollongong,2009,January,0.5419354838709677,New South Wales
Wollongong,2009,July,1.9096774193548387,New South Wales
Wollongong,2009,June,5.553333333333333,New South Wales
Wollongong,2009,March,0.7032258064516129,New South Wales
Wollongong,2009,May,3.6333333333333337,New South Wales
Wollongong,2009,November,2.266666666666667,New South Wales
Wollongong,2009,October,4.5935483870967735,New South Wales
Wollongong,2009,September,0.5599999999999999,New South Wales
Wollongong,2010,April,0.5478260869565217,New South Wales
Wollongong,2010,August,1.4482758620689655,New South Wales
Wollongong,2010,December,4.180000000000001,New South Wales
Wollongong,2010,February,5.973913043478261,New South Wales
Wollongong,2010,January,1.3866666666666667,New South Wales
Wollongong,2010,July,1.8666666666666665,New South Wales
Wollongong,2010,June,4.275000000000001,New South Wales
Wollongong,2010,March,5.6230769230769235,New South Wales
Wollongong,2010,May,3.1866666666666656,New South Wales
Wollongong,2010,November,6.373333333333332,New South Wales
Wollongong,2010,October,3.1599999999999997,New South Wales
Wollongong,2010,September,3.52,New South Wales
Wollongong,2011,August,2.1225806451612903,New South Wales
Wollongong,2011,December,3.1419354838709683,New South Wales
Wollongong,2011,February,0.22857142857142854,New South Wales
Wollongong,2011,January,1.819354838709677,New South Wales
Wollongong,2011,July,7.193548387096775,New South Wales
Wollongong,2011,June,3.8933333333333335,New South Wales
Wollongong,2011,March,7.619354838709677,New South Wales
Wollongong,2011,May,3.0064516129032257,New South Wales
Wollongong,2011,November,4.926666666666667,New South Wales
Wollongong,2011,October,4.529032258064516,New South Wales
Wollongong,2011,September,3.0066666666666664,New South Wales
Wollongong,2012,April,4.859999999999999,New South Wales
Wollongong,2012,August,0.19999999999999998,New South Wales
Wollongong,2012,February,10.751724137931035,New South Wales
Wollongong,2012,January,3.916129032258065,New South Wales
Wollongong,2012,July,1.5677419354838709,New South Wales
Wollongong,2012,June,5.493333333333334,New South Wales
Wollongong,2012,March,7.858064516129032,New South Wales
Wollongong,2012,May,0.5599999999999999,New South Wales
Wollongong,2012,November,1.7448275862068965,New South Wales
Wollongong,2012,October,3.0800000000000005,New South Wales
Wollongong,2012,September,0.6333333333333334,New South Wales
Wollongong,2013,April,5.8533333333333335,New South Wales
Wollongong,2013,August,0.16774193548387092,New South Wales
Wollongong,2013,December,4.141935483870968,New South Wales
Wollongong,2013,January,7.774193548387093,New South Wales
Wollongong,2013,July,0.896774193548387,New South Wales
Wollongong,2013,June,10.333333333333334,New South Wales
Wollongong,2013,March,2.1999999999999993,New South Wales
Wollongong,2013,May,4.651612903225806,New South Wales
Wollongong,2013,November,8.453333333333333,New South Wales
Wollongong,2013,October,0.27096774193548384,New South Wales
Wollongong,2013,September,2.713333333333334,New South Wales
Wollongong,2014,April,2.966666666666667,New South Wales
Wollongong,2014,August,9.025806451612903,New South Wales
Wollongong,2014,December,3.5612903225806445,New South Wales
Wollongong,2014,February,2.0357142857142856,New South Wales
Wollongong,2014,January,1.8645161290322578,New South Wales
Wollongong,2014,July,0.08666666666666667,New South Wales
Wollongong,2014,June,1.4000000000000001,New South Wales
Wollongong,2014,March,9.36774193548387,New South Wales
Wollongong,2014,May,0.2709677419354839,New South Wales
Wollongong,2014,November,1.6344827586206898,New South Wales
Wollongong,2014,October,3.0258064516129033,New South Wales
Wollongong,2014,September,1.2466666666666668,New South Wales
Wollongong,2015,April,10.778571428571428,New South Wales
Wollongong,2015,August,7.90967741935484,New South Wales
Wollongong,2015,December,3.2258064516129026,New South Wales
Wollongong,2015,February,3.4357142857142855,New South Wales
Wollongong,2015,January,5.509677419354839,New South Wales
Wollongong,2015,July,1.7354838709677418,New South Wales
Wollongong,2015,June,2.2461538461538466,New South Wales
Wollongong,2015,March,2.3161290322580643,New South Wales
Wollongong,2015,May,3.903448275862069,New South Wales
Wollongong,2015,November,5.766666666666667,New South Wales
Wollongong,2015,October,0.8516129032258065,New South Wales
Wollongong,2015,September,1.7533333333333332,New South Wales
Wollongong,2016,April,1.8199999999999998,New South Wales
Wollongong,2016,August,3.6129032258064515,New South Wales
Wollongong,2016,December,1.586666666666667,New South Wales
Wollongong,2016,February,1.7103448275862065,New South Wales
Wollongong,2016,January,5.735483870967742,New South Wales
Wollongong,2016,July,3.4838709677419355,New South Wales
Wollongong,2016,June,14.55333333333333,New South Wales
Wollongong,2016,March,6.5870967741935464,New South Wales
Wollongong,2016,May,0.3161290322580645,New South Wales
Wollongong,2016,November,0.9533333333333335,New South Wales
Wollongong,2016,October,0.2,New South Wales
Wollongong,2016,September,1.5799999999999998,New South Wales
Wollongong,2017,April,2.5400000000000005,New South Wales
Wollongong,2017,February,4.685714285714285,New South Wales
Wollongong,2017,January,1.161290322580645,New South Wales
Wollongong,2017,June,4.177777777777779,New South Wales
Wollongong,2017,March,11.890322580645162,New South Wales
Wollongong,2017,May,1.0413793103448274,New South Wales
Woomera,2009,April,0.09333333333333334,South Australia
Woomera,2009,August,0.16774193548387095,South Australia
Woomera,2009,December,0.18709677419354842,South Australia
Woomera,2009,February,0,South Australia
Woomera,2009,January,0,South Australia
Woomera,2009,July,0.37419354838709684,South Australia
Woomera,2009,June,0.4666666666666667,South Australia
Woomera,2009,March,0.2580645161290322,South Australia
Woomera,2009,May,0.7096774193548389,South Australia
Woomera,2009,November,1.5333333333333332,South Australia
Woomera,2009,October,0.39999999999999986,South Australia
Woomera,2009,September,0.42000000000000004,South Australia
Woomera,2010,April,1.8333333333333337,South Australia
Woomera,2010,August,0.9161290322580645,South Australia
Woomera,2010,December,0.8580645161290322,South Australia
Woomera,2010,February,1.223076923076923,South Australia
Woomera,2010,January,0.12258064516129034,South Australia
Woomera,2010,July,0.43225806451612897,South Australia
Woomera,2010,June,0.15999999999999995,South Australia
Woomera,2010,March,0.006451612903225809,South Australia
Woomera,2010,May,0.5806451612903227,South Australia
Woomera,2010,November,0.12666666666666665,South Australia
Woomera,2010,October,1.1870967741935483,South Australia
Woomera,2010,September,0.7666666666666665,South Australia
Woomera,2011,August,0.2064516129032258,South Australia
Woomera,2011,December,0.45806451612903226,South Australia
Woomera,2011,February,3.7416666666666663,South Australia
Woomera,2011,January,0.013333333333333343,South Australia
Woomera,2011,July,0.8645161290322579,South Australia
Woomera,2011,June,0.013333333333333336,South Australia
Woomera,2011,March,0.5741935483870968,South Australia
Woomera,2011,May,0.8709677419354837,South Australia
Woomera,2011,November,0.5333333333333333,South Australia
Woomera,2011,October,0.5354838709677421,South Australia
Woomera,2011,September,0.22666666666666674,South Australia
Woomera,2012,April,0,South Australia
Woomera,2012,August,0.025806451612903222,South Australia
Woomera,2012,February,0.6413793103448274,South Australia
Woomera,2012,January,0.9935483870967744,South Australia
Woomera,2012,July,0.15483870967741936,South Australia
Woomera,2012,June,0.2666666666666668,South Australia
Woomera,2012,March,1.1225806451612907,South Australia
Woomera,2012,May,0.10322580645161293,South Australia
Woomera,2012,November,0.48666666666666675,South Australia
Woomera,2012,October,0.051612903225806445,South Australia
Woomera,2012,September,0,South Australia
Woomera,2013,April,0.34285714285714286,South Australia
Woomera,2013,August,0.21935483870967748,South Australia
Woomera,2013,December,0.11612903225806451,South Australia
Woomera,2013,January,0.14193548387096774,South Australia
Woomera,2013,July,0.8903225806451612,South Australia
Woomera,2013,June,1.2799999999999998,South Australia
Woomera,2013,March,0.4193548387096775,South Australia
Woomera,2013,May,0.5483870967741934,South Australia
Woomera,2013,November,0,South Australia
Woomera,2013,October,0.2451612903225807,South Australia
Woomera,2013,September,0.15333333333333332,South Australia
Woomera,2014,April,1.7066666666666666,South Australia
Woomera,2014,August,0.01935483870967742,South Australia
Woomera,2014,December,0.36129032258064514,South Australia
Woomera,2014,February,0.6142857142857143,South Australia
Woomera,2014,January,0.1548387096774194,South Australia
Woomera,2014,July,0.07741935483870968,South Australia
Woomera,2014,June,0.12,South Australia
Woomera,2014,March,0,South Australia
Woomera,2014,May,0.18709677419354845,South Australia
Woomera,2014,November,0.4533333333333334,South Australia
Woomera,2014,October,0,South Australia
Woomera,2014,September,0.16,South Australia
Woomera,2015,April,0.7933333333333334,South Australia
Woomera,2015,August,0.47096774193548396,South Australia
Woomera,2015,December,0.12258064516129033,South Australia
Woomera,2015,February,0,South Australia
Woomera,2015,January,2.864516129032258,South Australia
Woomera,2015,July,0.0967741935483871,South Australia
Woomera,2015,June,0.27333333333333326,South Australia
Woomera,2015,March,0,South Australia
Woomera,2015,May,0.006451612903225808,South Australia
Woomera,2015,November,0.38,South Australia
Woomera,2015,October,0.032258064516129045,South Australia
Woomera,2015,September,0.1266666666666667,South Australia
Woomera,2016,April,0.03333333333333334,South Australia
Woomera,2016,August,0.8903225806451612,South Australia
Woomera,2016,December,0.6772727272727272,South Australia
Woomera,2016,February,0.5241379310344826,South Australia
Woomera,2016,January,0.012903225806451613,South Australia
Woomera,2016,July,0.22258064516129028,South Australia
Woomera,2016,June,1.89,South Australia
Woomera,2016,March,0.7741935483870969,South Australia
Woomera,2016,May,0.9451612903225804,South Australia
Woomera,2016,November,0.01666666666666667,South Australia
Woomera,2016,October,0.33548387096774185,South Australia
Woomera,2016,September,1.5,South Australia
Woomera,2017,April,1.356666666666667,South Australia
Woomera,2017,February,0,South Australia
Woomera,2017,January,1.664516129032258,South Australia
Woomera,2017,June,0.007999999999999998,South Australia
Woomera,2017,March,0,South Australia
Woomera,2017,May,0.3419354838709677,South Australia
Melbourne,2015,April,1.9602885143831372,Victoria
Melbourne,2015,August,1.8690612372010946,Victoria
Melbourne,2015,December,2.2450832412578166,Victoria
Melbourne,2015,February,2.811504244338721,Victoria
Melbourne,2015,January,0.9333333333333333,Victoria
Melbourne,2015,July,1.630897528026253,Victoria
Melbourne,2015,June,1.6302164755761623,Victoria
Melbourne,2015,March,2.276012532413006,Victoria
Melbourne,2015,May,1.9898592536337674,Victoria
Melbourne,2015,November,2.5735062207095325,Victoria
Melbourne,2015,October,2.199835735373199,Victoria
Melbourne,2015,September,1.6157782259397209,Victoria
Melbourne,2016,April,2.3240893045440316,Victoria
Melbourne,2016,August,1.9741935483870967,Victoria
Melbourne,2016,December,1.2774193548387096,Victoria
Melbourne,2016,February,2.253330464940518,Victoria
Melbourne,2016,January,1.8251912496052682,Victoria
Melbourne,2016,July,2.070967741935484,Victoria
Melbourne,2016,June,1.8133333333333332,Victoria
Melbourne,2016,March,1.0641363998875022,Victoria
Melbourne,2016,May,1.838709677419355,Victoria
Melbourne,2016,November,1.0466666666666664,Victoria
Melbourne,2016,October,2.0451612903225804,Victoria
Melbourne,2016,September,2.9066666666666667,Victoria
Adelaide,2011,April,2.506774193548387,South Australia
Albany,2011,April,0.3554838709677419,Western Australia
AliceSprings,2011,April,3.695806451612903,Northern Territory
Ballarat,2011,April,0.6251612903225805,Victoria
Bendigo,2011,April,1.4096774193548385,Victoria
Brisbane,2011,April,4.724666666666666,Queensland
Cairns,2011,April,12.834193548387097,Queensland
Canberra,2011,April,1.311,New South Wales
Darwin,2011,April,7.09741935483871,Northern Territory
GoldCoast,2011,April,6.815483870967742,Queensland
Hobart,2011,April,1.4376666666666666,Tasmania
Launceston,2011,April,2.702903225806452,Tasmania
Melbourne,2011,April,0.9316129032258064,Victoria
Newcastle,2011,April,3.3725,New South Wales
Nuriootpa,2011,April,3.530322580645161,South Australia
Perth,2011,April,0,Western Australia
SalmonGums,2011,April,0.6741935483870967,Western Australia
Sydney,2011,April,5.871612903225805,New South Wales
Townsville,2011,April,20.07258064516129,Queensland
Walpole,2011,April,0.29419354838709677,Western Australia
Williamtown,2011,April,1.8019354838709676,New South Wales
Witchcliffe,2011,April,0.19612903225806447,Western Australia
Wollongong,2011,April,7.2383870967741935,New South Wales
Woomera,2011,April,0.545483870967742,South Australia
Adelaide,2013,February,0.3935714285714285,South Australia
Albany,2013,February,0.9690000000000002,Western Australia
AliceSprings,2013,February,0.710967741935484,Northern Territory
Ballarat,2013,February,0.05516129032258064,Victoria
Bendigo,2013,February,0.018387096774193548,Victoria
Brisbane,2013,February,8.581666666666667,Queensland
Cairns,2013,February,10.014838709677418,Queensland
Canberra,2013,February,2.2248387096774187,New South Wales
Darwin,2013,February,6.735806451612904,Northern Territory
GoldCoast,2013,February,7.753225806451615,Queensland
Hobart,2013,February,0.3493548387096774,Tasmania
Launceston,2013,February,0.4841935483870967,Tasmania
Melbourne,2013,February,0.2578571428571429,Victoria
Newcastle,2013,February,4.61516129032258,New South Wales
Nuriootpa,2013,February,0.15935483870967737,South Australia
Perth,2013,February,0.22064516129032252,Western Australia
SalmonGums,2013,February,0.3309677419354838,Western Australia
Sydney,2013,February,4.222903225806452,New South Wales
Townsville,2013,February,8.764516129032259,Queensland
Walpole,2013,February,0.5761290322580644,Western Australia
Williamtown,2013,February,8.783181818181816,New South Wales
Witchcliffe,2013,February,0.46580645161290324,Western Australia
Wollongong,2013,February,7.385483870967739,New South Wales
Woomera,2013,February,0.13483870967741934,South Australia
Adelaide,2012,December,0.5509999999999999,South Australia
Albany,2012,December,3.0304999999999995,Western Australia
AliceSprings,2012,December,1.3679999999999999,Northern Territory
Ballarat,2012,December,1.0639999999999996,Victoria
Bendigo,2012,December,0.20266666666666663,Victoria
Brisbane,2012,December,3.698666666666666,Queensland
Cairns,2012,December,0.6966666666666667,Queensland
Canberra,2012,December,0.9183333333333333,New South Wales
Darwin,2012,December,2.4510000000000005,Northern Territory
GoldCoast,2012,December,1.7289999999999999,Queensland
Hobart,2012,December,0.7853333333333334,Tasmania
Launceston,2012,December,1.8683333333333327,Tasmania
Melbourne,2012,December,1.1780000000000002,Victoria
Newcastle,2012,December,0.5765517241379309,New South Wales
Nuriootpa,2012,December,0.17733333333333337,South Australia
Perth,2012,December,1.843,Western Australia
SalmonGums,2012,December,2.0329999999999995,Western Australia
Sydney,2012,December,1.6466666666666667,New South Wales
Townsville,2012,December,0.24700000000000005,Queensland
Walpole,2012,December,2.7993333333333332,Western Australia
Williamtown,2012,December,1.4503333333333335,New South Wales
Witchcliffe,2012,December,1.9569999999999999,Western Australia
Wollongong,2012,December,1.6575862068965517,New South Wales
Woomera,2012,December,0.4623333333333334,South Australia
